User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Sleep_Hours,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Work_Productivity_Score,Stress_Level
26445,54,Female,Professional,Android,1.9,0.7,8.5,37,5,4.8,9.1,1
26446,42,Male,Professional,Android,1.8,4.7,7.6,21,3,7.3,8.6,1
26447,50,Male,Business Owner,iOS,9.1,3.3,7.7,19,1,5.2,3.1,7.3
26448,21,Male,Professional,Android,5.6,2.6,7.1,14,2,8,6.1,4.9
26449,24,Female,Student,Android,1.9,3.5,6.4,14,3,8.2,10,1
26450,50,Female,Professional,iOS,4.7,4.4,4.9,30,1,8.4,7.8,4
26451,19,Female,Freelancer,iOS,4,0.9,8.2,26,1,7.6,9.5,1
26452,49,Male,Business Owner,iOS,2.3,2.7,8.5,21,1,9.2,9.7,1.7
26453,22,Male,Professional,Android,6.8,4.4,7.3,23,4,5.9,7.4,5.7
26454,34,Male,Student,iOS,9.7,3.1,5.1,39,4,6.5,2.1,7.1
26455,29,Male,Student,iOS,3.4,0.9,6.4,28,4,7.6,8.1,4.6
26456,29,Female,Business Owner,iOS,4.7,2,6,25,1,5.8,7.4,4.6
26457,52,Female,Business Owner,iOS,6.7,3.2,3.7,23,0,3.4,6.8,5.4
26458,38,Female,Student,iOS,4.2,0.7,8.7,18,2,9.5,8.6,2.8
26459,38,Female,Professional,Android,2.7,3.6,5.3,26,2,5,9.1,3.7
26460,19,Male,Professional,Android,3.7,3.9,8.6,39,4,7.6,10,1
26461,38,Female,Professional,Android,3.2,1.2,7.5,38,0,4.9,9.9,2
26462,32,Female,Student,Android,6,0.8,5.6,9,2,7,7.3,3.2
26463,28,Male,Business Owner,Android,3.1,2.1,7.6,27,1,5.6,10,2.4
26464,27,Female,Professional,Android,6.9,3.7,6.9,9,3,3.4,4.2,7.5
26465,35,Female,Freelancer,iOS,7.2,1.1,7.9,5,0,9,6.9,3.9
26466,40,Male,Professional,iOS,1.2,4.3,7.4,31,3,5.7,10,1
26467,48,Male,Freelancer,iOS,4.1,2.5,4.6,5,0,9.3,9.9,5
26468,43,Male,Professional,Android,7.6,3.2,7.5,25,3,6.8,4.8,6
26469,19,Male,Student,iOS,6.1,4.3,6.2,11,4,8.1,7.6,4.6
26470,56,Male,Professional,Android,5.7,4.6,6.1,9,2,7.7,8,4.8
26471,24,Female,Freelancer,Android,4.8,3.2,7.1,14,4,9.8,8.5,2.8
26472,41,Female,Student,Android,5.3,0.5,7.4,19,2,4.8,10,5.1
26473,56,Male,Freelancer,iOS,5.2,2.9,6.4,24,5,6.4,7.8,1
26474,49,Male,Professional,iOS,3.8,1.5,8.6,17,2,4.5,8.8,2.1
26475,43,Female,Student,iOS,8,1.9,6.4,32,0,2.8,5.7,5.7
26476,40,Male,Freelancer,Android,2.5,5.3,7.5,20,2,5.1,10,1
26477,31,Male,Professional,Android,5.4,1.9,6.5,23,3,6.8,9.8,3.7
26478,46,Female,Business Owner,Android,4.2,2.7,6.3,19,2,8.3,9.8,3.9
26479,42,Male,Student,Android,4,3.1,6.4,16,5,8.9,8.8,4.4
26480,48,Female,Freelancer,Android,5.9,3.6,8.7,15,1,6.5,6.4,3.9
26481,19,Male,Freelancer,Android,6.1,1.6,8.6,37,3,2.7,8.2,4
26482,19,Female,Professional,Android,3.9,3.1,4.3,36,1,8.5,9.1,3.6
26483,40,Female,Professional,Android,6.7,1.1,5.1,11,2,7.3,9,3.6
26484,28,Other,Professional,iOS,5.1,0.6,6.8,14,1,5.7,6.9,4.1
26485,46,Female,Freelancer,Android,2.8,1.5,7.5,10,3,3.7,10,2
26486,59,Male,Business Owner,Android,3.7,2.8,7.6,32,1,7.9,9.4,3.7
26487,52,Male,Professional,Android,2.8,1.6,7.7,8,1,7,9.8,2.2
26488,26,Male,Professional,Android,5.5,4.4,6.6,37,1,8.7,7.7,4
26489,49,Female,Student,Android,5,2.3,8.4,10,0,7.2,7.3,3.2
26490,47,Female,Professional,Android,5.7,0.8,5.9,15,3,6.1,5.5,5.7
26491,32,Female,Student,iOS,4,1,6.4,29,2,8.8,9.9,3.5
26492,31,Male,Student,Android,6.9,2.7,8.3,11,2,6.3,6,3
26493,34,Male,Professional,Android,6.6,0.2,3.8,20,1,8,5.4,5.6
26494,39,Male,Student,iOS,3.9,2.2,5.8,5,0,7.4,8.7,3.6
26495,47,Female,Freelancer,iOS,4,3.5,7.6,19,2,8,7.3,3.2
26496,34,Male,Professional,Android,8.7,2.9,6.3,16,0,3.2,5.6,6.3
26497,33,Male,Freelancer,Android,3.8,2.2,8.4,17,3,9.9,7.3,2.1
26498,25,Female,Professional,Android,6.5,3,5,21,1,6.9,4.6,5.2
26499,56,Male,Freelancer,Android,7.7,3.9,9.2,32,1,5.4,7.1,5.1
26500,48,Male,Freelancer,Android,8,4.3,6.5,27,5,7.5,4.7,4.6
26501,29,Male,Professional,Android,4.9,1.6,5.2,16,4,7,8.3,3.9
26502,50,Female,Business Owner,Android,5,1.6,8.2,33,0,2.8,9.7,5.5
26503,29,Female,Student,Android,7,3.4,6.7,23,5,5.7,8.6,5
26504,42,Male,Professional,Android,6.3,6.1,7.4,28,3,1.6,6.7,4.3
26505,55,Male,Professional,Android,1.9,3.8,8.3,26,2,2.5,10,1.4
26506,35,Female,Professional,iOS,6.2,0.2,7.8,29,1,6.2,8.6,3.8
26507,36,Female,Professional,Android,5.4,0.2,7.3,32,1,7,7.5,3.4
26508,20,Male,Student,Android,4,2.3,8.9,18,2,8.1,9.2,1.7
26509,52,Female,Student,iOS,3.6,4,7.7,15,3,4.5,9.3,1.8
26510,22,Female,Freelancer,iOS,8,2.2,6.1,13,2,3,5.7,5.7
26511,52,Female,Professional,iOS,4.1,3.6,9.1,12,1,4.8,9.7,2.9
26512,44,Female,Student,iOS,3.6,3.4,6.4,22,2,6.2,9,1.6
26513,54,Male,Business Owner,iOS,5.9,4.2,7,14,2,7.4,7.5,3.6
26514,38,Female,Professional,Android,4.2,5.2,6.4,14,1,7.6,8.6,2.9
26515,33,Male,Freelancer,Android,4.4,0.5,8.3,28,2,6.7,8.5,3.3
26516,45,Female,Professional,iOS,5.2,2.1,8.9,31,4,7.9,8.2,3.5
26517,42,Female,Freelancer,Android,6.2,3.5,8.6,35,1,6.2,7.4,3.8
26518,50,Female,Professional,Android,4.2,1.7,9,20,4,4.4,9.9,1.7
26519,34,Male,Professional,iOS,3.7,3.3,8.5,27,3,10.3,9.2,2
26520,60,Female,Student,Android,7.3,2.9,5.6,28,2,6.2,6.1,5.9
26521,47,Female,Professional,Android,5.5,1.3,6.4,11,3,6.2,7.4,4.7
26522,58,Male,Student,iOS,5.2,3.8,6.6,26,2,4.8,6.6,4.4
26523,21,Male,Student,Android,5.2,1.6,7,15,1,8,7.5,4
26524,19,Male,Freelancer,Android,6.8,1.4,6.9,8,0,7,7.1,5.4
26525,26,Female,Professional,Android,7.4,2.9,8.5,30,2,4.5,7.6,4.7
26526,48,Male,Freelancer,Android,7.7,1.1,5.9,20,0,7.9,5.8,6.7
26527,42,Male,Professional,Android,4.9,3.8,5.9,10,1,5.7,7.5,3.3
26528,54,Male,Professional,iOS,6.9,2,6.2,39,3,9.8,7.9,4.1
26529,53,Female,Freelancer,iOS,6.3,2.4,7.2,38,1,5.2,7.1,4.8
26530,22,Female,Student,Android,4.9,1.6,5.9,14,0,5.6,6.8,4.2
26531,41,Male,Professional,Android,6.8,2.2,8.4,31,4,7.9,8.8,3.9
26532,41,Female,Professional,Android,10,3.3,7.9,13,1,5.9,4.5,7.1
26533,46,Female,Student,iOS,6.9,2.6,6.3,37,1,5.3,5.8,6.4
26534,48,Male,Student,iOS,7.8,0.7,5.7,15,1,5.7,3.7,7.4
26535,54,Male,Professional,Android,2,3.2,8.2,18,2,3.6,10,1
26536,36,Female,Student,Android,8.3,1.3,6.6,22,1,6.8,5.6,6.7
26537,40,Female,Student,Android,5.6,2.7,6.8,30,3,5.6,6.7,3.9
26538,52,Male,Student,iOS,5.4,3.2,7.2,6,2,6,7.7,3.6
26539,23,Female,Student,iOS,6.4,2.3,6.6,24,2,7,8.8,2.3
26540,23,Male,Business Owner,Android,7.3,1.9,7.1,12,1,6.6,7.5,5.1
26541,54,Female,Professional,iOS,5.8,2.8,6.3,30,2,6.8,9.2,3.4
26542,47,Female,Business Owner,Android,4.8,1.2,8.5,31,1,2.5,7.1,5.1
26543,18,Female,Freelancer,Android,3.4,2.5,8,23,2,8.9,9.6,1
26544,25,Male,Student,Android,5.4,2.2,5.5,36,2,3.8,7.5,4.1
26545,45,Female,Business Owner,Android,5.2,1,7.4,22,0,6.5,7.9,4.4
26546,42,Female,Student,Android,4.5,0.9,6.9,37,0,5.4,7.8,3.8
26547,50,Female,Student,iOS,6.9,0.7,7,13,0,4.9,5.9,4.4
26548,55,Male,Student,Android,8.4,3.1,7.8,6,3,4.4,5.7,5.1
26549,31,Male,Professional,Android,4.3,2.2,8.4,37,2,5.6,8.8,3.2
26550,28,Other,Student,Android,3.3,4,7.8,19,4,9.4,8.9,2.7
26551,19,Female,Freelancer,Android,6.1,4.3,7.2,26,2,7,6.9,4.2
26552,47,Male,Student,Android,6.1,2.3,6.1,20,3,8,8.4,6.8
26553,47,Male,Professional,iOS,6.1,1.7,5.5,31,3,7.2,7.5,5
26554,21,Male,Student,Android,7.7,3.6,6.2,29,3,1.9,5.2,7.7
26555,30,Male,Professional,Android,7.6,4,8.6,6,1,6.2,6.4,5.5
26556,24,Male,Professional,Android,4.8,2,7.9,21,1,10.9,10,3.5
26557,55,Male,Student,iOS,4.5,2.1,7.4,15,5,9.5,8.1,3
26558,20,Female,Professional,Android,8,3.4,5.5,35,3,5,6.8,6.6
26559,26,Male,Professional,iOS,8.9,2.5,8.4,11,0,6.8,6.9,4.3
26560,31,Other,Business Owner,iOS,5.4,3.3,6.2,9,1,2.4,7.3,3.9
26561,28,Female,Professional,Android,6,3.1,6.4,25,2,5.6,5.6,4.9
26562,54,Male,Freelancer,iOS,7.2,2,8.9,39,1,4.7,5.9,5.1
26563,31,Female,Student,Android,5.9,4.5,5.8,16,3,8.3,6.5,5.2
26564,36,Female,Student,Android,5.1,1.3,6.7,24,1,11.4,7.3,2.3
26565,25,Male,Student,iOS,7.1,1.4,7.2,31,3,6.4,3.6,5.2
26566,24,Female,Business Owner,Android,5.4,3.6,8,39,1,3.7,8.5,3.9
26567,24,Male,Student,Android,6.4,2.8,6.5,10,4,7.6,6.8,4.4
26568,20,Female,Professional,Android,5.1,1.2,9.5,6,3,5.7,8.2,2.4
26569,20,Female,Student,iOS,6.9,1.9,6.3,15,1,5.5,4.9,6.2
26570,35,Male,Freelancer,iOS,4.4,1.8,5.2,39,4,5.8,9.8,3.2
26571,50,Male,Professional,iOS,1.4,4.6,5.6,16,2,7.1,9.7,2
26572,54,Female,Professional,Android,4.8,0.2,4.9,39,4,6.7,8.5,3.8
26573,45,Male,Student,iOS,7.1,5,6.1,28,1,6.6,6.4,7.4
26574,53,Male,Professional,Android,4.9,3.3,8.9,12,1,8.2,8.2,3.6
26575,33,Female,Student,iOS,5.4,1.7,7.4,12,4,8.8,8.1,2.7
26576,32,Female,Student,iOS,4,1.3,5.5,6,0,3.2,8,4.3
26577,46,Male,Student,Android,6.8,2.9,7.6,10,2,4.3,6.7,4.1
26578,35,Female,Professional,Android,8.3,0.9,5.6,37,3,5.4,5.9,6.4
26579,36,Male,Freelancer,iOS,6.3,1.5,7.8,17,1,7.2,7,3.4
26580,46,Female,Professional,Android,3.1,3.5,7.9,29,3,5.6,8.8,2.6
26581,23,Female,Business Owner,Android,5.7,2.5,7.3,30,2,9.3,9.1,3.6
26582,44,Female,Freelancer,iOS,3.6,2.4,5.6,11,1,7.4,8.4,4.7
26583,24,Female,Professional,Android,7,2.4,6.2,13,4,7.3,6,5.8
26584,44,Male,Freelancer,iOS,5.4,2.5,7,14,5,3.2,7.7,2.6
26585,36,Female,Professional,Android,4.3,0.9,7,23,1,5.5,8.8,3.3
26586,34,Female,Student,iOS,6.4,4.3,7.3,32,2,4.8,6.3,3.6
26587,58,Female,Freelancer,Android,8.3,2.1,6.2,6,0,5.6,3.2,7
26588,28,Male,Professional,iOS,3.5,1.5,6.2,28,1,6.1,9.6,2.1
26589,22,Female,Student,Android,5,1.4,8.1,17,2,9.5,7.8,3.7
26590,19,Female,Freelancer,Android,6,0.2,5.5,23,3,7,6.8,6.7
26591,29,Female,Professional,Android,6,1.9,8.9,33,2,1.7,6.2,4.5
26592,59,Female,Student,Android,6.9,3.8,6.5,24,3,2.5,5.2,5.1
26593,59,Female,Freelancer,iOS,7.4,1.8,5.6,21,1,5.1,5.1,6.7
26594,28,Male,Professional,iOS,6,0.4,6.6,19,1,7.5,7.7,3.8
26595,27,Male,Student,Android,1,1.9,5,22,3,9.9,9.6,3.6
26596,45,Female,Professional,iOS,5.7,0.7,7.4,21,2,6.9,6.5,3.8
26597,24,Male,Business Owner,Android,7.7,3.6,6.4,5,4,5.7,2.8,6.7
26598,31,Female,Student,Android,4.8,3.1,4.6,26,1,6,7.6,4.6
26599,30,Male,Student,Android,7.7,1.2,8.8,16,1,8,5,4.3
26600,22,Male,Student,iOS,3.7,0.3,9.2,30,5,6.2,7.6,1
26601,59,Other,Student,Android,6.6,1.7,6.7,22,1,6.4,5.6,6.7
26602,25,Male,Student,Android,6,1.6,5.8,35,2,5.6,8.8,4.6
26603,18,Male,Professional,Android,6.3,3.4,6.9,37,1,4.4,8,4.6
26604,22,Male,Freelancer,Android,5.9,2.9,8,33,1,5.4,6.7,2.6
26605,28,Female,Student,Android,4.5,2,8.9,16,1,5.2,10,1
26606,60,Male,Professional,Android,4.8,1.1,5.3,39,1,5.9,10,4.5
26607,27,Male,Professional,Android,3.7,2.8,8.8,28,0,4.3,9.4,2.2
26608,32,Female,Student,Android,4.4,4.1,5.8,12,1,3.7,8.6,2.9
26609,56,Male,Professional,Android,2.9,1.5,7.2,25,4,6.4,9.1,1.3
26610,46,Female,Professional,Android,4.9,2.8,7,25,1,4.1,8.5,4
26611,42,Male,Student,Android,1.7,3.3,5.3,22,6,7.9,10,2.2
26612,23,Male,Student,Android,4.5,2.8,6.6,25,1,5.2,6.3,3.7
26613,28,Female,Professional,Android,8.6,3.1,6,24,3,7.1,4.4,6
26614,34,Male,Student,Android,2.7,2.4,8.5,30,1,7.6,10,1
26615,32,Male,Student,Android,4.1,2.2,5.9,14,3,6.2,10,1.7
26616,33,Female,Professional,Android,7.9,3.1,3,32,2,6.1,4.1,7.9
26617,19,Female,Professional,iOS,4,2.7,7.8,16,3,4.8,10,1.6
26618,53,Female,Business Owner,Android,6,3.4,7.4,17,1,8,6.9,3.6
26619,36,Male,Student,Android,8,2.4,8.4,26,2,5.4,8.3,5.9
26620,55,Female,Business Owner,Android,5.5,3.9,6.4,27,1,10,5.8,4.7
26621,38,Male,Professional,Android,5.5,3.2,7.3,9,3,8.8,7.3,3.6
26622,28,Female,Professional,iOS,2.8,0.2,7.6,31,2,5.2,10,1.4
26623,58,Female,Business Owner,Android,5.3,4.5,5.2,6,1,4.2,7.8,4.4
26624,20,Female,Student,Android,5.8,4.3,5.8,26,3,7.7,8,4.5
26625,51,Male,Freelancer,Android,1.5,1.4,6.9,35,0,5.3,10,1.9
26626,35,Male,Professional,Android,8.4,3.4,6,21,4,4.4,5.1,7.4
26627,32,Female,Student,iOS,5.3,0.2,6.1,22,1,9.4,7.9,3.2
26628,42,Female,Freelancer,Android,4.7,4.1,6.6,12,0,6.2,8.3,2.9
26629,32,Male,Professional,iOS,2.9,3.3,7.9,35,3,4.1,10,1
26630,47,Female,Student,iOS,3.8,4.2,8.3,16,1,6,9.5,3
26631,34,Male,Professional,Android,6,4.6,7.1,12,3,7,8.4,3.3
26632,35,Male,Professional,Android,6.8,1.2,6.8,17,3,7.8,8.9,2.3
26633,48,Female,Student,Android,7.3,2.1,4.6,35,1,6.1,6.1,6.9
26634,60,Female,Professional,Android,5.6,3.6,5.1,13,3,1.7,6.5,3.4
26635,35,Male,Student,Android,6.6,3.1,6.5,9,4,4,6.2,4.3
26636,52,Male,Professional,iOS,7.1,2.3,7.9,5,1,9.7,5.9,4
26637,30,Male,Student,Android,9.9,2.7,9.6,15,1,7.2,5.3,6.7
26638,31,Female,Professional,Android,3.1,1.3,9.3,32,3,9.2,10,1.3
26639,53,Male,Student,Android,7.7,0.2,8.3,19,4,5.4,7.1,5.6
26640,35,Male,Professional,iOS,3.2,2.8,5.2,34,2,8.5,9.7,3.3
26641,22,Male,Student,iOS,5,4.1,7.4,38,2,7.1,7.1,4.3
26642,31,Male,Student,iOS,3.7,1.5,6.4,7,2,4.9,7.7,4
26643,42,Female,Student,iOS,7.6,4.2,6.4,23,5,5.1,6.1,5.9
26644,56,Male,Professional,Android,3.6,3.3,6,38,1,8.9,7.3,4.2
26645,29,Male,Freelancer,Android,8.4,1.2,5.9,31,3,6,5.6,7.1
26646,57,Female,Professional,Android,6.3,1.8,4.7,32,2,8.8,5,6.5
26647,45,Female,Professional,Android,3.7,3.6,7.7,10,3,6.9,9.2,3.5
26648,52,Male,Professional,iOS,9,2.6,9,18,1,4.7,3.8,4.6
26649,18,Female,Freelancer,Android,6.9,3,7.2,27,3,6.3,5.4,5.9
26650,20,Female,Student,Android,5.8,2.6,8,23,0,10.1,7,4
26651,60,Male,Freelancer,Android,7.5,1.1,7.5,31,3,5.8,6.4,6.1
26652,24,Female,Student,iOS,6.8,3,8,19,1,3.8,7.8,5.9
26653,26,Male,Freelancer,Android,7.2,3.4,6.3,22,2,1.4,7,4.8
26654,53,Other,Freelancer,Android,3.6,3.5,4,12,5,6,9.5,2.2
26655,40,Female,Professional,iOS,6.5,3.8,8.7,21,5,9.5,8.4,2.7
26656,41,Female,Professional,Android,5.7,2.2,7.5,31,2,4.9,9.7,3.2
26657,27,Female,Professional,Android,8,1.6,8.1,9,1,3.6,5.3,6
26658,29,Female,Freelancer,Android,4.6,2.6,6.5,7,1,4.9,7.5,5.5
26659,36,Male,Student,Android,7.6,2.9,6.2,6,2,3.2,5.9,6.1
26660,49,Female,Freelancer,iOS,4.4,0.5,7.2,33,2,8.1,7,3.6
26661,41,Female,Student,Android,4.5,1.4,7.8,7,2,5.3,8.3,3.4
26662,39,Male,Freelancer,iOS,4.6,3.1,6.1,33,1,5.5,8.2,5.2
26663,20,Male,Business Owner,Android,4.2,1.4,7.6,19,4,6.3,9.5,4
26664,57,Female,Professional,Android,3.3,2.1,8.2,27,2,9,8.1,1
26665,44,Male,Freelancer,iOS,6.9,3.5,7.9,23,0,3.5,6.3,5
26666,36,Female,Student,Android,6,4.2,6.6,12,3,3.1,6.9,3.7
26667,26,Male,Freelancer,iOS,4.6,3.6,8.1,6,1,6.3,7.7,1.8
26668,30,Female,Professional,Android,6.4,2.7,6.1,26,2,4.8,5,3.4
26669,19,Male,Student,iOS,1,3.4,8.5,37,4,7.2,10,1
26670,53,Male,Professional,iOS,6,2.3,7.8,27,1,11.4,7.3,4.6
26671,46,Male,Freelancer,iOS,5,2.4,5.9,31,2,6.1,8.9,3
26672,28,Female,Student,Android,7.6,4.3,6.8,8,4,5.7,4.7,5.7
26673,51,Male,Professional,Android,6.6,3.2,9,36,6,6.4,6.9,4.2
26674,21,Male,Freelancer,Android,6.3,2.9,5.1,16,6,5,5.7,5.8
26675,21,Male,Student,Android,3.6,1.7,6.5,32,1,3,8.7,3.7
26676,18,Female,Professional,Android,8.4,2,8.4,12,3,4.9,3.3,6.8
26677,42,Female,Student,iOS,7.3,4.4,6.2,22,1,6.2,7.5,3.6
26678,43,Male,Student,Android,7.9,3.6,5.9,10,0,5.1,4.1,6.4
26679,28,Female,Business Owner,iOS,3.8,2.7,6.4,12,2,2.6,10,1.3
26680,40,Female,Professional,Android,4.3,3.3,7.1,16,0,6.8,10,2.1
26681,19,Female,Student,iOS,6.7,2.7,7.9,26,4,6.3,5.6,3.6
26682,36,Female,Business Owner,Android,4.8,1.6,8.3,11,2,6.4,7.7,3.8
26683,46,Male,Student,Android,8,3.3,5.2,18,4,5,3.6,8.4
26684,57,Female,Business Owner,iOS,5.7,1.1,7.6,33,3,4.5,6.6,3.9
26685,21,Male,Professional,Android,8.7,3.6,8.4,25,2,2.1,5.4,6.7
26686,33,Male,Professional,Android,4.6,3.1,7,32,2,7.6,7.9,3.4
26687,54,Female,Professional,Android,4.8,3.7,8.8,22,1,8.1,8.6,2.5
26688,44,Male,Student,Android,1.3,1.7,5.7,27,2,4.6,9.2,1.4
26689,22,Male,Professional,iOS,3.1,1.9,5,8,3,5.2,9.5,3.3
26690,32,Male,Professional,iOS,7.5,2.8,8.2,13,0,7.8,7.4,6.3
26691,40,Female,Professional,Android,7.1,2,6.9,28,3,7.4,7.2,4.7
26692,20,Male,Freelancer,Android,4.5,1.9,6.9,16,1,6.2,8.1,4.3
26693,35,Male,Professional,Android,5.4,4,7.1,10,1,3.9,6.9,5.4
26694,60,Female,Professional,Android,4.8,3.5,8.4,25,2,1.4,9.1,4
26695,43,Male,Student,iOS,5.4,3.6,6.5,8,4,4.3,10,1.9
26696,23,Female,Business Owner,Android,3.2,0.5,6,14,3,5.1,10,1.2
26697,34,Male,Business Owner,iOS,6.9,2.2,5.7,34,1,3.4,7.7,6.5
26698,55,Female,Professional,Android,6.7,0.9,7.5,5,0,4.8,9.9,3.9
26699,59,Male,Professional,Android,5.1,2.8,5.2,23,2,8,8.4,3.6
26700,44,Male,Student,Android,5.2,3.3,7.7,35,1,7.7,9,4.1
26701,37,Female,Professional,iOS,4.2,3.8,6.7,35,2,10.8,7.7,1.5
26702,23,Female,Student,Android,7.1,4.1,5.7,6,2,6.5,7.6,6.1
26703,52,Female,Freelancer,iOS,4.7,2.5,6.9,38,1,5.4,5.8,4.1
26704,29,Female,Professional,Android,4.7,4.1,6.2,22,2,5.5,7.1,3.9
26705,20,Male,Business Owner,Android,6.5,0.8,7.2,34,2,9.4,6.9,4.7
26706,21,Female,Freelancer,Android,7.6,2.5,7.2,8,4,2.7,5.8,6.1
26707,21,Male,Student,Android,3.6,4.4,8.8,22,2,6.9,10,1.3
26708,21,Male,Professional,Android,6.4,2.9,7.2,13,3,9.3,5.8,5
26709,56,Female,Professional,Android,4.9,0.6,8.6,24,1,3.7,9.6,2.5
26710,38,Male,Freelancer,Android,9,1.8,5.9,36,1,6.8,3.1,7.7
26711,19,Female,Professional,Android,8.1,5.1,7.1,23,2,6.8,6.4,4.1
26712,33,Male,Professional,Android,5.2,2,6.9,33,0,5.5,8.1,3.3
26713,24,Female,Professional,iOS,6.5,0.9,6.1,30,4,3.8,7.1,4.4
26714,36,Male,Professional,iOS,6.4,1,7.6,19,2,4.6,7,5
26715,60,Female,Professional,Android,5.2,2.5,7.6,6,0,5.9,7.3,4.7
26716,50,Male,Professional,iOS,4.7,2.7,8.1,24,2,3.4,8.5,4.1
26717,26,Male,Professional,iOS,3.5,2.5,7.2,11,3,6.9,8.4,2.5
26718,54,Male,Business Owner,iOS,6.4,2.1,5.5,5,0,3.8,6.6,5.7
26719,34,Male,Student,iOS,8.5,2.8,7.4,19,4,6.3,6.1,6
26720,44,Male,Student,Android,7.9,2.1,7.1,19,5,9.4,5.6,6.3
26721,50,Male,Professional,Android,5.6,2.4,5,24,2,3.2,7,4.2
26722,29,Male,Student,Android,3.4,4.2,8.5,18,0,5.7,9.4,1
26723,28,Male,Student,Android,6.9,1.4,7.7,30,3,8.4,7.3,5.3
26724,30,Female,Professional,Android,5.3,3.5,7.3,6,4,6.1,9.3,4
26725,48,Male,Professional,iOS,5.1,2.1,8.1,17,0,4.8,7,2.6
26726,30,Female,Student,iOS,5.5,0.7,6.2,26,2,9.1,7.1,5.7
26727,55,Female,Professional,Android,4.8,3.1,7.2,12,0,6.8,6.9,3.1
26728,43,Female,Student,Android,7.9,2,5,37,3,4.9,4.6,7.3
26729,48,Male,Professional,iOS,6.5,3.8,7.5,5,3,3.4,7,5.3
26730,39,Male,Student,iOS,5.6,4.2,6.3,17,1,6.9,6,4.8
26731,23,Female,Student,iOS,3.6,4.4,6.9,25,2,3.1,9.8,1.5
26732,37,Male,Student,Android,3.2,2.8,7.9,38,4,5.2,9.6,2.2
26733,38,Male,Professional,iOS,7.7,3.5,7.9,37,3,6.5,5.7,6.2
26734,27,Female,Freelancer,Android,5.6,0.8,7.8,17,4,5.1,7.4,3.5
26735,36,Male,Student,Android,5.4,3.1,8.9,39,4,5.5,7.3,2.8
26736,52,Female,Student,Android,3.7,3.2,5.4,31,5,7.3,8.4,6
26737,43,Female,Business Owner,Android,8.7,0.7,6,17,5,3.6,3.8,8.2
26738,24,Male,Freelancer,iOS,9.1,2.2,6.8,39,4,6.7,4.7,7.2
26739,54,Female,Student,Android,5.4,4,7.4,13,1,4.7,9.9,3.7
26740,25,Female,Student,Android,5.6,1.5,7.1,30,4,8.4,7.4,4.4
26741,22,Female,Student,Android,7.2,3.8,5.7,11,1,3.1,7.4,4.7
26742,53,Female,Business Owner,Android,6.3,0.2,6.2,12,3,7.1,6.3,3.5
26743,45,Male,Business Owner,iOS,3.2,0.9,4.8,19,2,10.3,8.6,4.2
26744,20,Female,Student,Android,5.7,2.8,7.4,38,3,4.9,10,3.5
26745,56,Female,Student,Android,6.7,3.2,6.7,37,4,9.4,6.2,6.1
26746,25,Male,Student,iOS,4.6,2.3,8.1,34,1,7.5,9.9,2.9
26747,32,Female,Student,Android,8.1,6.5,8.6,17,4,8.8,6,5.5
26748,44,Male,Business Owner,iOS,5.5,0.2,7.9,32,2,8.9,9.1,3.7
26749,53,Female,Student,Android,4,2.1,6.3,32,0,5.3,10,3.2
26750,33,Male,Professional,Android,6.7,2.5,7.2,28,2,8.5,6,4.6
26751,43,Male,Student,Android,4.6,2.3,6.3,19,3,6.7,9.5,4.4
26752,21,Female,Professional,Android,6.8,1.8,4.5,31,2,6,8.1,5.3
26753,29,Male,Student,iOS,5.6,2.2,9,26,5,5.9,6.1,4.9
26754,34,Male,Student,Android,6.6,2.8,7.7,6,0,4.4,9.3,1.6
26755,58,Female,Business Owner,Android,5.2,2.5,6.7,33,1,5.4,10,3.6
26756,43,Male,Student,Android,5,2.6,4,16,3,8.2,7.5,3.6
26757,48,Female,Student,iOS,4.6,3.3,7.6,29,0,7.8,9.9,3.5
26758,32,Female,Professional,Android,6.5,4.2,7.4,21,1,4.9,8.9,4.6
26759,51,Male,Professional,iOS,5.7,1.9,6.5,31,2,6.6,6.9,4.3
26760,46,Female,Professional,Android,8.5,1.5,6.9,37,2,7.5,3.5,7.2
26761,26,Female,Student,Android,3.4,1.1,6.6,16,0,7.6,9.3,3.1
26762,31,Male,Professional,iOS,6.6,2.9,6.2,33,3,6.2,4.9,6.5
26763,53,Male,Student,Android,9.9,2.7,6.8,22,3,5.1,4.5,6.6
26764,21,Male,Freelancer,Android,4.9,3.3,6.6,28,1,4.7,8.7,3.8
26765,55,Female,Professional,Android,8.5,1.2,6.3,38,2,8.6,6.2,6.9
26766,54,Male,Student,Android,5.9,3.2,9.9,21,4,2.9,7.3,3.8
26767,41,Male,Professional,Android,3.3,1.4,8.9,20,2,7.4,7.2,2
26768,34,Male,Student,Android,4.2,3,7.5,33,1,5,7.6,3.8
26769,30,Female,Freelancer,Android,7.8,2.2,6.4,5,2,7.2,6,5.3
26770,37,Female,Student,iOS,7.8,4.6,5.2,33,3,6.8,5.1,7.4
26771,34,Female,Freelancer,Android,6.5,2.5,6.4,34,3,5.5,4.9,5.6
26772,44,Female,Business Owner,Android,10.5,2.7,7.2,38,2,8.1,4.9,8.4
26773,50,Female,Student,Android,8.4,1.2,7.6,11,2,7.2,4.6,5.3
